year,location_code,hs_product_code,normalized_distance,normalized_pci,product_status,rank,hs4_desc,hs2_code,hs2_desc
1998,DOM,5202,2.112479772389905,-1.657001755783822,NA,45,Cotton waste (including yarn waste and garnetted stock),52,Cotton
1999,DOM,5202,2.4309488810934035,-1.7318859146076444,NA,22,Cotton waste (including yarn waste and garnetted stock),52,Cotton
2000,DOM,5202,2.150636431699368,-1.7048694245034248,NA,40,Cotton waste (including yarn waste and garnetted stock),52,Cotton
2001,DOM,5202,2.6416059727274135,-1.6099659729300673,NA,15,Cotton waste (including yarn waste and garnetted stock),52,Cotton
2012,DOM,5202,2.8005711431741314,-2.1618132278901427,NA,6,Cotton waste (including yarn waste and garnetted stock),52,Cotton
2013,DOM,5202,2.474611200251896,-2.21115549247797,NA,20,Cotton waste (including yarn waste and garnetted stock),52,Cotton
2015,DOM,5202,2.820720949298864,-1.7929768129878758,NA,7,Cotton waste (including yarn waste and garnetted stock),52,Cotton
1997,DOM,5203,2.102422337270683,-2.0556258684077826,NA,47,"Cotton, carded or combed",52,Cotton
2003,DOM,5203,2.2946583152824496,-2.0471921226256304,NA,27,"Cotton, carded or combed",52,Cotton
2004,DOM,5203,2.513989727965667,-1.932809071667062,NA,17,"Cotton, carded or combed",52,Cotton
2005,DOM,5203,2.349773524061446,-2.355611288307053,NA,25,"Cotton, carded or combed",52,Cotton
2009,DOM,5203,1.9507576901064227,-2.019028946164364,NA,40,"Cotton, carded or combed",52,Cotton
2012,DOM,5203,2.3618109688124114,-2.045192217286069,NA,21,"Cotton, carded or combed",52,Cotton
2013,DOM,5203,2.103424300058245,-1.9387145395261376,NA,40,"Cotton, carded or combed",52,Cotton
2014,DOM,5203,2.1616254583743286,-1.6712554644068576,NA,35,"Cotton, carded or combed",52,Cotton
2015,DOM,5203,1.96179445165083,-1.6968750743249923,NA,46,"Cotton, carded or combed",52,Cotton
1995,DOM,5204,2.063155132197824,-0.8324378618102007,NA,50,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
1996,DOM,5204,2.158076465378051,-0.9669231560833688,NA,38,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
1997,DOM,5204,2.657191570068942,-1.240445301948315,NA,15,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
1998,DOM,5204,2.765599266050557,-1.5457883467784164,NA,11,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
1999,DOM,5204,2.6979386819486897,-1.3998835466457695,NA,15,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
2000,DOM,5204,2.355025012997273,-1.479344944378374,NA,25,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
2002,DOM,5204,2.4006025253561263,-1.463862949574579,NA,23,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
2003,DOM,5204,2.988670002976533,-1.4420459258978278,NA,6,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
2005,DOM,5204,2.501370861936305,-1.2971724823025568,NA,22,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
2006,DOM,5204,2.052947175090084,-1.2171299494412058,NA,43,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
2015,DOM,5204,2.0390894943097573,-0.8858616915430204,NA,43,"Cotton sewing thread, whether or not put up for retail sale",52,Cotton
1995,DOM,5205,2.5824968299720896,-1.4226340206865695,NA,19,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
1996,DOM,5205,2.2381524505334447,-1.37092488696873,NA,33,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
1997,DOM,5205,2.5703264779177095,-1.669723371959947,NA,21,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
1998,DOM,5205,2.439177133947082,-1.6121149065138716,NA,25,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
1999,DOM,5205,2.149754060603738,-1.6618011444606713,NA,38,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2000,DOM,5205,2.355291739333791,-1.5130943174746916,NA,24,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2002,DOM,5205,2.4863463722451167,-1.451231079229532,NA,20,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2003,DOM,5205,2.8024351679254464,-1.6414317255768427,NA,10,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2004,DOM,5205,2.9145260171388063,-1.97504753107929,NA,8,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2005,DOM,5205,2.757263062885166,-1.995336504361182,NA,11,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2006,DOM,5205,2.362912368565977,-2.041594006155522,NA,17,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2007,DOM,5205,2.5243875580470463,-1.8038880253095055,NA,12,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2008,DOM,5205,2.031625813894445,-1.8817317998696257,NA,45,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2009,DOM,5205,1.8944615025945024,-1.6000671750515163,NA,47,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2011,DOM,5205,2.059545351557935,-1.955376395273427,NA,39,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2012,DOM,5205,2.012802085363619,-1.69288649824742,absent,44,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2013,DOM,5205,1.9567642661580944,-2.0981949328748897,absent,49,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2015,DOM,5205,2.0333803495062823,-2.1978808571581445,absent,44,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2017,DOM,5205,1.9788372648761052,-1.8884523398010804,absent,47,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2018,DOM,5205,2.0398834529356984,-1.8965826410620057,absent,49,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
2020,DOM,5205,2.0923330429415783,-1.8970844270230365,absent,48,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",52,Cotton
1996,DOM,5206,2.051261636561738,-1.2639663142328763,NA,48,"Cotton yarn (other than sewing thread), containing less than 85% by weight of cotton, not put up for retail sale",52,Cotton
1997,DOM,5206,2.164498260831722,-1.215308656385549,NA,41,"Cotton yarn (other than sewing thread), containing less than 85% by weight of cotton, not put up for retail sale",52,Cotton
1999,DOM,5206,2.040346712409643,-1.3595296046689689,NA,45,"Cotton yarn (other than sewing thread), containing less than 85% by weight of cotton, not put up for retail sale",52,Cotton
2004,DOM,5206,2.081150606159943,-1.5688397871295845,NA,43,"Cotton yarn (other than sewing thread), containing less than 85% by weight of cotton, not put up for retail sale",52,Cotton
2010,DOM,5207,2.2890848231763523,-1.0662720810330304,NA,21,"Cotton yarn (other than sewing thread), put up for retail sale",52,Cotton
2011,DOM,5207,2.2253251071337847,-1.2122538588159557,NA,30,"Cotton yarn (other than sewing thread), put up for retail sale",52,Cotton
2013,DOM,5207,1.96643587271914,-0.8622466273862937,NA,48,"Cotton yarn (other than sewing thread), put up for retail sale",52,Cotton
2017,DOM,5207,1.9390754527276233,-0.9182971509024984,NA,50,"Cotton yarn (other than sewing thread), put up for retail sale",52,Cotton
1995,DOM,5208,2.3882020222549327,-1.4420449669249196,NA,28,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",52,Cotton
1996,DOM,5208,2.463658230580522,-1.558352924244959,NA,23,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",52,Cotton
1997,DOM,5208,2.5979653708749217,-1.8155167446542624,NA,19,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",52,Cotton
1998,DOM,5208,2.4842803606742816,-1.5569529053249431,NA,20,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",52,Cotton
1999,DOM,5208,2.2995883207370893,-1.5384587905858322,NA,32,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",52,Cotton
2000,DOM,5208,2.1227063738896392,-1.479480471564801,NA,44,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",52,Cotton
2001,DOM,5208,2.3143879338509485,-1.5089388712865694,NA,26,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",52,Cotton
2004,DOM,5208,2.2591144139287755,-1.4983356213463803,NA,32,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",52,Cotton
1995,DOM,5209,2.434034917074039,-1.1951390489338176,NA,25,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
1996,DOM,5209,2.1722364574875876,-1.0891470759445758,NA,37,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
1998,DOM,5209,2.129956842700671,-1.227793116390232,NA,44,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
1999,DOM,5209,2.119191745632796,-1.3113534518427514,NA,41,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
2003,DOM,5209,2.0060784862443675,-1.3532308183146975,NA,46,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
2004,DOM,5209,2.05183005642347,-1.5154647824092624,NA,47,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
2005,DOM,5209,2.2016174638683332,-1.5733113684257776,NA,32,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
2006,DOM,5209,2.1526363518786664,-1.6836383131167796,NA,34,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
2007,DOM,5209,2.305099944343193,-1.5644097966533188,NA,20,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
2008,DOM,5209,2.3387890788987646,-1.5062212700100448,NA,21,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
2009,DOM,5209,2.273530019708834,-1.508764704626745,NA,22,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
2010,DOM,5209,2.330685796443007,-1.670813102778781,NA,18,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
2011,DOM,5209,2.1292525287455746,-1.616716293349747,NA,33,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",52,Cotton
1998,DOM,5212,2.2744179022182145,-1.4718882599503895,NA,35,"Other woven fabrics of cotton, n.e.s. in chapter 52",52,Cotton
1997,DOM,5303,2.138026724844131,-2.6419463586851366,NA,44,"Jute and other textile bast fibres (not flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibres, including yarn waste and garnetted stock",53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn
2002,DOM,5303,2.056674428390297,-3.1046146497944624,NA,47,"Jute and other textile bast fibres (not flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibres, including yarn waste and garnetted stock",53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn
1997,DOM,5304,2.19653190943927,-2.548425900688146,NA,37,"Sisal and other textile fibres of genus agave, raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock)",53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn
1995,DOM,5305,2.1175679449270697,-1.9411490121871324,NA,48,"Coconut, abaca (manila hemp or musa textilis nee), ramie and other vegetable textile fibres n.e.s., raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock)",53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn
2004,DOM,5310,2.770466057030996,-2.807012852772551,NA,12,"Woven fabrics of jute, other textile bast fibres of heading no. 5303",53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn
2007,DOM,5310,2.291286773777539,-2.565084718847667,NA,21,"Woven fabrics of jute, other textile bast fibres of heading no. 5303",53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn
2008,DOM,5310,1.997838985683825,-2.3392093273097214,NA,48,"Woven fabrics of jute, other textile bast fibres of heading no. 5303",53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn
2009,DOM,5401,2.277647877112013,-0.7958424774605802,NA,21,"Sewing thread of man-made filaments, whether or not put up for retail sale",54,Man-made filaments; strip and the like of man-made textile materials
2017,DOM,5508,1.9619607007184732,-1.1648513249594927,NA,48,"Sewing thread of man-made staple fibres, whether or not put up for retail sale",55,Man-made staple fibres
1995,DOM,5513,2.3637089232635975,-1.2551802393701543,NA,29,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",55,Man-made staple fibres
1996,DOM,5513,2.511232993151994,-1.4254099255355384,NA,21,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",55,Man-made staple fibres
1999,DOM,5513,2.1288411150309003,-1.4507756009330888,NA,40,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",55,Man-made staple fibres
2002,DOM,5513,2.17419793916592,-1.5132156867127131,NA,34,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",55,Man-made staple fibres
1995,DOM,5607,2.1794240197749324,-1.1484679213662006,NA,45,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
1997,DOM,5607,2.2390031027163713,-1.1746720804123243,NA,35,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
1998,DOM,5607,2.3792115167193915,-1.1975887838062942,NA,29,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
1999,DOM,5607,2.5252185568488397,-1.193646075197892,NA,18,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2000,DOM,5607,2.833989305859823,-1.2207497616478145,NA,12,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2001,DOM,5607,2.6818999251649065,-1.2792677409036903,NA,13,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2002,DOM,5607,2.821972287210583,-1.099029691227594,NA,9,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2003,DOM,5607,2.5753113041762044,-1.108089521721041,NA,15,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2004,DOM,5607,2.4772919521177643,-1.1960033379692947,NA,20,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2005,DOM,5607,2.537896703996956,-1.015545912431422,NA,20,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2006,DOM,5607,2.297152591434309,-1.110470555722929,NA,24,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2007,DOM,5607,2.1147098224362053,-0.8282109282219764,NA,36,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2008,DOM,5607,1.9786412816210557,-0.8644133748994928,NA,49,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2009,DOM,5607,1.9266992492508748,-0.696271038215274,NA,42,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2011,DOM,5607,1.9344429185273284,-0.7575551577022999,NA,50,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2012,DOM,5607,2.091074394225337,-0.7584397600383372,absent,38,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2015,DOM,5607,1.950376162043877,-0.7892762159002832,NA,47,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2016,DOM,5607,1.879184089293667,-0.8306388150658742,NA,48,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
1996,DOM,5608,2.180142160278266,-1.1923014387213966,NA,36,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2002,DOM,5608,2.0693318534072405,-1.1901330253602291,NA,45,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2003,DOM,5608,2.029093867667279,-1.0574342023590104,NA,41,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2004,DOM,5608,2.1511557730896493,-1.3757362157498518,NA,36,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2005,DOM,5608,2.201406157344016,-1.3569898837267331,NA,33,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2006,DOM,5608,2.0945538202625893,-0.8437249934734646,NA,40,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2007,DOM,5608,1.996012598066298,-0.9048228433464928,NA,48,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2004,DOM,5609,2.1433076602051546,-1.015711923115967,NA,39,"Articles of yarn, strip or the like of heading no. 5404 or 5405; twine, cordage, rope or cables n.e.s. or included",56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
2009,DOM,6002,2.1751527140767823,-0.9533839346851674,NA,28,"Fabrics; knitted or crocheted, other than those of heading no. 6001",60,Fabrics; knitted or crocheted
2016,DOM,6101,3.3316629553138157,-1.5738188551207684,NA,2,"Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103",61,Apparel and clothing accessories; knitted or crocheted
2020,DOM,6101,2.2892086437400714,-1.3103903931506329,NA,32,"Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103",61,Apparel and clothing accessories; knitted or crocheted
2020,DOM,6102,2.4764864090334533,-1.0925708861894792,NA,25,"Coats; women's or girls' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, knitted or crocheted, other than those of heading no. 6104",61,Apparel and clothing accessories; knitted or crocheted
2011,DOM,6103,3.0748289916298366,-1.947425737164716,NA,3,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2013,DOM,6103,3.2687488948946917,-2.068737031002425,NA,2,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2014,DOM,6103,3.0423290010418604,-1.6170637125076843,NA,4,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2015,DOM,6103,3.254120640430302,-1.7415721688630557,NA,2,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2018,DOM,6103,3.118549949038476,-1.6243798986109623,NA,4,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2019,DOM,6103,3.1874890932216773,-1.5958148967956902,NA,4,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2020,DOM,6103,2.612855655168503,-1.5357239638352551,NA,13,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2007,DOM,6104,3.4043910399117983,-1.5854291691682614,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2009,DOM,6104,3.2954637682656585,-1.728334204246201,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2010,DOM,6104,3.142640145882325,-1.7235352476975412,NA,3,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2011,DOM,6104,3.34972445958532,-1.9399630885027808,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2012,DOM,6104,3.4275627086298224,-1.641878975700365,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2013,DOM,6104,3.4981635623534593,-1.925617603900944,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2014,DOM,6104,3.2279123143946093,-1.8059845470420175,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2015,DOM,6104,3.262254216588681,-1.749903981739907,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2016,DOM,6104,3.428828912949057,-1.696497775912173,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2017,DOM,6104,3.34892167769802,-1.5589145517910168,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2018,DOM,6104,3.412258233855153,-1.5182652094450713,NA,1,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2019,DOM,6104,3.0236111328631825,-1.4117253934222531,NA,5,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2020,DOM,6104,2.797613988641793,-1.4990441633105425,NA,5,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2010,DOM,6105,3.0215928695022667,-1.9060844408938935,NA,4,"Shirts; men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2013,DOM,6105,3.1514416669284695,-1.7418095199857004,NA,4,"Shirts; men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2014,DOM,6105,3.0766143569055973,-1.6487720539846715,NA,3,"Shirts; men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2017,DOM,6105,3.297090248458476,-1.6210756011645022,NA,2,"Shirts; men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2018,DOM,6105,3.1164021736467618,-1.5500193634161563,NA,5,"Shirts; men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2019,DOM,6105,3.364996929425455,-1.8121671948529972,NA,1,"Shirts; men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2020,DOM,6105,3.05031699929498,-1.6596603216417454,lost,3,"Shirts; men's or boys', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
2012,DOM,6106,3.3211668937426304,-1.5925808326333215,NA,2,"Blouses, shirts and shirt-blouses; women's or girls', knitted or crocheted",61,Apparel and clothing accessories; knitted or crocheted
